id;address;year;base_type;build_year;cesspools_volume;cold_water_type;common_hold_square;electo_type;electro_inputs;elevators;energo_class;entrance;ext_info;face_type;fire_exting_type;floors;floors_min;garbage_chute_count;garbage_chute_type;gas_supply_type;gutter_type;hot_water_type;kap_rem_fund;land_plot_area;latitude;living_rooms;living_square;longtitude;manager;not_living_rooms;not_living_square;other;overlap_type;parking_area;playground;roof_type;roofing_type;rooms;seria;sportground;square;type;underground_square;vent_type;wall_type;warming_type;water_disposal_type;working_year;wreck
8581853;г. Нальчик, ул. Пушкина, д. 13;;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Нет данных;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;43.47858;Не заполнено;Не заполнено;43.600532;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Нет данных;Нет данных;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Нет
8581857;г. Нальчик, ул. Пушкина, д. 14;;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Нет данных;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;43.478587;Не заполнено;Не заполнено;43.601367;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Нет данных;Нет данных;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Нет
8581861;г. Нальчик, ул. Пушкина, д. 15;;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Нет данных;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;43.478678;Не заполнено;Не заполнено;43.600631;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Нет данных;Нет данных;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Нет
8581870;г. Нальчик, ул. Пушкина, д. 19;;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Нет данных;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;43.478822;Не заполнено;Не заполнено;43.600882;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Нет данных;Нет данных;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Нет
8581875;г. Нальчик, ул. Пушкина, д. 21;;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Нет данных;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;43.478953;Не заполнено;Не заполнено;43.601089;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Нет данных;Нет данных;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Нет
8581877;г. Нальчик, ул. Пушкина, д. 23;;Не заполнено;1998;Не заполнено;Центральное;Не заполнено;Центральное;1;0;Не присвоен;6;0;Оштукатуренный;Не заполнено;5;5;0;Отсутствует;Центральное;Не заполнено;Центральное (закрытая система);На счете регионального оператора;2410.0;43.479411;70;3817.0;43.601017;"ООО ЖЭУК ""ЖилСервис""";0;361.0;0;Железобетонные;0.00;Не имеется;Плоская;Мягкая (наплавляемая) крыша;70;Кирпичный;Не имеется;4178.0;Многоквартирный дом;772.0;Не заполнено;Каменные, кирпичные;Центральное;Центральное;1998;Нет
8581878;г. Нальчик, ул. Пушкина, д. 27;;Не заполнено;1970;Не заполнено;Центральное;Не заполнено;Центральное;1;0;Не присвоен;4;0;Нет данных;Не заполнено;5;5;0;Отсутствует;Центральное;Не заполнено;Автономная котельная (крышная, встроенно-пристроенная);На счете регионального оператора;1663.0;43.479581;61;2572.0;43.601502;"ООО ЖЭУК ""ЖилСервис""";1;278.0;0;Железобетонные;Не заполнено;Не имеется;Нет данных;Нет данных;62;Кирпичный;Не имеется;2572.0;Многоквартирный дом;720.0;Не заполнено;Каменные, кирпичные;Центральное;Центральное;1970;Нет
8581879;г. Нальчик, ул. Пушкина, д. 29;;Не заполнено;1998;Не заполнено;Центральное;Не заполнено;Центральное;1;0;Не присвоен;6;0;Нет данных;Не заполнено;5;5;0;Не заполнено;Центральное;Не заполнено;Квартирное (квартирный котел);На счете регионального оператора;2410.0;43.479908;71;3956.0;43.601807;"ООО ЖЭУК ""ЖилСервис""";1;0.0;0;Железобетонные;Не заполнено;Не имеется;Нет данных;Нет данных;72;Кирпичный;Не имеется;4369.0;Многоквартирный дом;1000.0;Не заполнено;Каменные, кирпичные;Центральное;Центральное;1998;Нет
9097485;г. Нальчик, ул. Пушкина, д. 31;;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Нет данных;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;43.480059;Не заполнено;Не заполнено;43.602445;"МУП ""Объединение общежитий""";Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Нет данных;Нет данных;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Нет
9097488;г. Нальчик, ул. Пушкина, д. 35;;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Нет данных;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;43.481439;Не заполнено;Не заполнено;43.604224;"МУП ""Объединение общежитий""";Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Нет данных;Нет данных;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Нет
8581880;г. Нальчик, ул. Пушкина, д. 36;;Не заполнено;1980;Не заполнено;Центральное;Не заполнено;Центральное;1;0;Не присвоен;2;0;Нет данных;Не заполнено;5;5;0;Не заполнено;Центральное;Не заполнено;Центральное (открытая система);На счете регионального оператора;1448.0;43.480274;20;1123.0;43.603838;"ООО ЖЭУК ""ЖилСервис""";0;0.0;0;Железобетонные;0.00;Не имеется;Нет данных;Нет данных;20;Кирпичный;Не имеется;1123.0;Многоквартирный дом;300.0;Не заполнено;Каменные, кирпичные;Центральное;Центральное;1980;Нет
9097486;г. Нальчик, ул. Пушкина, д. 41;;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Нет данных;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;43.482328;Не заполнено;Не заполнено;43.606155;"МУП ""Объединение общежитий""";Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Нет данных;Нет данных;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Нет
8581881;г. Нальчик, ул. Пушкина, д. 56;;Не заполнено;1977;Не заполнено;Центральное;Не заполнено;Центральное;1;1;Не присвоен;1;0;Нет данных;Не заполнено;9;9;1;Не заполнено;Центральное;Не заполнено;Центральное (закрытая система);Не заполнено;1350.0;43.480968;58;2410.0;43.605634;"ООО ЖЭУК ""ЖилСервис""";1;855.0;0;Железобетонные;0.00;Не имеется;Нет данных;Нет данных;59;Кирпичный;Не имеется;3265.0;Многоквартирный дом;500.0;Не заполнено;Каменные, кирпичные;Центральное;Центральное;1977;Нет
8581882;г. Нальчик, ул. Пушкина, д. 58;;Не заполнено;1977;Не заполнено;Центральное;0.0;Центральное;1;1;Не присвоен;1;0;Нет данных;Не заполнено;9;9;1;Не заполнено;Центральное;Не заполнено;Центральное (закрытая система);На счете регионального оператора;1650.0;43.481308;57;2440.0;43.605652;"ООО ЖЭУК ""ЖилСервис""";1;825.0;0;Железобетонные;0.00;Не имеется;Нет данных;Нет данных;58;Кирпичный;Не имеется;3265.0;Многоквартирный дом;550.0;Не заполнено;Каменные, кирпичные;Центральное;Центральное;1977;Нет
6463880;г. Нальчик, ул. Пушкина, д. 60;;Не заполнено;1977;Не заполнено;Центральное;Не заполнено;Центральное;Не заполнено;Не заполнено;Не присвоен;Не заполнено;Не заполнено;Нет данных;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Центральное;Не заполнено;Центральное (открытая система);Не заполнено;Не заполнено;43.482021;Не заполнено;2901.2;43.607125;"ООО"" ЖЭК-5""";Не заполнено;615.6;Не заполнено;Железобетонные;Не заполнено;Не заполнено;Нет данных;Нет данных;Не заполнено;согласно проекту;Не заполнено;2901.2;Многоквартирный дом;Не заполнено;Не заполнено;Панельные;Центральное;Центральное;1977;Нет
6463881;г. Нальчик, ул. Пушкина, д. 62;;Не заполнено;1975;Не заполнено;Центральное;Не заполнено;Центральное;1;1;Не присвоен;1;0;Нет данных;Не заполнено;9;9;0;Отсутствует;Центральное;Не заполнено;Центральное (открытая система);На счете регионального оператора;3087.0;43.482361;58;2809.0;43.607143;"ООО ЖЭУК ""ЖилСервис""";0;225.0;0;Железобетонные;0.00;Не имеется;Нет данных;Нет данных;58;Кирпичный;Не имеется;2375.6;Многоквартирный дом;579.0;Не заполнено;Не заполнено;Центральное;Центральное;1975;Нет
9097487;г. Нальчик, ул. Пушкина, д. 99, к. а;;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Нет данных;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;43.484991;Не заполнено;Не заполнено;43.610189;"МУП ""Объединение общежитий""";Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Нет данных;Нет данных;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Нет
6659109;г. Нальчик, ул. Пятигорская, д. 38;;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Нет данных;Не заполнено;Не заполнено;Не заполнено;0;Не заполнено;Автономное;Не заполнено;Не заполнено;Не заполнено;Не заполнено;43.481615;Не заполнено;62.7;43.617672;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Нет данных;Нет данных;Не заполнено;Не заполнено;Не заполнено;78.6;Многоквартирный дом;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;1938;Да
6502865;г. Нальчик, ул. Пятигорская, д. 46;;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Нет данных;Не заполнено;Не заполнено;Не заполнено;0;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;43.481825;Не заполнено;263.13;43.617474;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Нет данных;Нет данных;8;Не заполнено;Не заполнено;263.13;Многоквартирный дом;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;1928;Да
6659194;г. Нальчик, ул. Рабочая, д. 32;;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Нет данных;Не заполнено;Не заполнено;Не заполнено;0;Не заполнено;Автономное;Не заполнено;Не заполнено;Не заполнено;Не заполнено;43.482891;Не заполнено;138.1;43.626313;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Нет данных;Нет данных;Не заполнено;Не заполнено;Не заполнено;176.8;Многоквартирный дом;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;1938;Да
6659277;г. Нальчик, ул. Революционная, д. 5;;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Нет данных;Не заполнено;Не заполнено;Не заполнено;0;Не заполнено;Автономное;Не заполнено;Не заполнено;Не заполнено;Не заполнено;43.478502;Не заполнено;232.0;43.611887;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Нет данных;Нет данных;Не заполнено;Не заполнено;Не заполнено;267.0;Многоквартирный дом;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;1905;Да
6659269;г. Нальчик, ул. Революционная, д. 13;;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Нет данных;Не заполнено;Не заполнено;Не заполнено;0;Не заполнено;Автономное;Не заполнено;Не заполнено;Не заполнено;Не заполнено;43.479731;Не заполнено;397.2;43.611285;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Нет данных;Нет данных;Не заполнено;Не заполнено;Не заполнено;515.8;Многоквартирный дом;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;1940;Да
6658468;г. Нальчик, ул. Революционная, д. 24;;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Нет данных;Не заполнено;Не заполнено;Не заполнено;0;Не заполнено;Автономное;Не заполнено;Не заполнено;Не заполнено;Не заполнено;43.479731;Не заполнено;136.6;43.611285;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Нет данных;Нет данных;Не заполнено;Не заполнено;Не заполнено;153.9;Многоквартирный дом;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;1930;Да
6659259;г. Нальчик, ул. Революционная, д. 26;;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Нет данных;Не заполнено;Не заполнено;Не заполнено;0;Не заполнено;Автономное;Не заполнено;Не заполнено;Не заполнено;Не заполнено;43.479731;Не заполнено;124.4;43.611285;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Нет данных;Нет данных;Не заполнено;Не заполнено;Не заполнено;158.6;Многоквартирный дом;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;1930;Да
6658451;г. Нальчик, ул. Революционная, д. 27;;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Нет данных;Не заполнено;Не заполнено;Не заполнено;0;Не заполнено;Автономное;Не заполнено;Не заполнено;Не заполнено;Не заполнено;43.479731;Не заполнено;123.4;43.611285;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Нет данных;Нет данных;Не заполнено;Не заполнено;Не заполнено;142.4;Многоквартирный дом;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;1936;Нет
6658429;г. Нальчик, ул. Революционная, д. 28;;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Нет данных;Не заполнено;Не заполнено;Не заполнено;0;Не заполнено;Автономное;Не заполнено;Не заполнено;Не заполнено;Не заполнено;43.480111;Не заполнено;289.0;43.610997;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Нет данных;Нет данных;Не заполнено;Не заполнено;Не заполнено;325.8;Многоквартирный дом;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;1913;Нет
6658440;г. Нальчик, ул. Революционная, д. 29;;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Нет данных;Не заполнено;Не заполнено;Не заполнено;0;Не заполнено;Автономное;Не заполнено;Не заполнено;Не заполнено;Не заполнено;43.480111;Не заполнено;134.2;43.610997;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Нет данных;Нет данных;Не заполнено;Не заполнено;Не заполнено;150.8;Многоквартирный дом;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;1958;Нет
9097490;г. Нальчик, ул. Самотечная, д. 31;;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Нет данных;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;43.506742;Не заполнено;Не заполнено;43.678281;"МУП ""Объединение общежитий""";Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Нет данных;Нет данных;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Нет
7718630;"г. Нальчик, ул. Самотечная, д. 33, к. ""А""";;Ленточный;1985;0.0;Центральное;4840.3;Центральное;1;0;D;6;Не заполнено;Оштукатуренный;Отсутствует;5;5;0;Отсутствует;Центральное;Наружные водостоки;Центральное (открытая система);На счете регионального оператора;7820.0;43.507572;90;4300.3;43.677805;Не заполнено;0;0.0;Не заполнено;Железобетонные;0.00;Не имеется;Плоская;Из рулонных материалов;90;типовой;Не имеется;4840.3;Многоквартирный дом;1252.0;Приточно-вытяжная вентиляция;Каменные, кирпичные;Центральное;Центральное;1985;Нет
7718636;г. Нальчик, ул. Самотечная, д. 35;;Ленточный;1980;0.0;Центральное;3003.5;Центральное;1;0;Не присвоен;4;Не заполнено;Оштукатуренный;Отсутствует;5;5;0;Отсутствует;Центральное;Наружные водостоки;Автономная котельная (крышная, встроенно-пристроенная);На счете регионального оператора;3649.0;43.507395;61;2723.7;43.677338;Не заполнено;0;0.0;Не заполнено;Железобетонные;0.00;Не имеется;Плоская;Из рулонных материалов;61;типовой;Не имеется;3003.5;Многоквартирный дом;680.0;Вытяжная вентиляция;Каменные, кирпичные;Центральное;Центральное;1980;Нет
7718640;"г. Нальчик, ул. Самотечная, д. 35, к. ""А""";;Ленточный;1987;0.0;Центральное;4910.5;Центральное;1;0;D;6;Не заполнено;Оштукатуренный;Отсутствует;5;5;0;Отсутствует;Центральное;Наружные водостоки;Автономная котельная (крышная, встроенно-пристроенная);На счете регионального оператора;7820.0;43.507127;91;4370.5;43.676341;Не заполнено;0;0.0;Не заполнено;Железобетонные;0.00;Имеется;Плоская;Из рулонных материалов;91;типовой;Не имеется;4910.5;Многоквартирный дом;1220.0;Вытяжная вентиляция;Каменные, кирпичные;Центральное;Центральное;1987;Нет
6463882;г. Нальчик, ул. Самотечная, д. 37;;Ленточный;1980;0.0;Центральное;3003.7;Центральное;1;0;D;4;Не заполнено;Оштукатуренный;Отсутствует;5;5;0;Отсутствует;Центральное;Наружные водостоки;Автономная котельная (крышная, встроенно-пристроенная);На счете регионального оператора;3658.2;43.507749;60;2729.3;43.677041;Не заполнено;0;0.0;Не заполнено;Железобетонные;0.00;Не имеется;Плоская;Из рулонных материалов;60;типовой;Не имеется;3003.7;Многоквартирный дом;679.0;Вытяжная вентиляция;Блочные;Центральное;Центральное;1980;Нет
7718646;г. Нальчик, ул. Самотечная, д. 39;;Ленточный;1981;0.0;Центральное;3335.8;Центральное;1;0;D;4;Не заполнено;Оштукатуренный;Отсутствует;5;5;0;Отсутствует;Центральное;Наружные водостоки;Центральное (открытая система);На счете регионального оператора;3869.0;43.506997;60;2966.0;43.677607;Не заполнено;0;0.0;Не заполнено;Железобетонные;0.00;Имеется;Плоская;Из рулонных материалов;60;типовой;Не имеется;3335.8;Многоквартирный дом;820.0;Вытяжная вентиляция;Каменные, кирпичные;Центральное;Центральное;1981;Нет
7718651;г. Нальчик, ул. Самотечная, д. 43;;Ленточный;1989;0.0;Центральное;3050.3;Центральное;1;0;Не присвоен;4;Не заполнено;Оштукатуренный;Отсутствует;5;5;0;Отсутствует;Центральное;Наружные водостоки;Автономная котельная (крышная, встроенно-пристроенная);На счете регионального оператора;5032.0;43.506284;50;2715.9;43.678649;Не заполнено;0;0.0;Не заполнено;Железобетонные;0.00;Не имеется;Плоская;Из рулонных материалов;50;типовой;Не имеется;3050.3;Многоквартирный дом;784.0;Вытяжная вентиляция;Каменные, кирпичные;Центральное;Центральное;1989;Нет
6658401;г. Нальчик, ул. Свободы, д. 4;;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Нет данных;Не заполнено;Не заполнено;Не заполнено;0;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;43.478397;Не заполнено;146.3;43.609434;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Нет данных;Нет данных;Не заполнено;Не заполнено;Не заполнено;217.7;Многоквартирный дом;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;1921;Да
6658372;г. Нальчик, ул. Свободы, д. 6;;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Нет данных;Не заполнено;Не заполнено;Не заполнено;0;Не заполнено;Автономное;Не заполнено;Не заполнено;Не заполнено;Не заполнено;43.478403;Не заполнено;157.0;43.609434;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Нет данных;Нет данных;Не заполнено;Не заполнено;Не заполнено;232.0;Многоквартирный дом;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;1922;Да
6658393;г. Нальчик, ул. Свободы, д. 9;;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Нет данных;Не заполнено;Не заполнено;Не заполнено;0;Не заполнено;Автономное;Не заполнено;Не заполнено;Не заполнено;Не заполнено;43.477998;Не заполнено;296.7;43.608689;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Нет данных;Нет данных;Не заполнено;Не заполнено;Не заполнено;439.2;Многоквартирный дом;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;1937;Да
6659916;г. Нальчик, ул. Свободы, д. 10;;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Нет данных;Не заполнено;Не заполнено;Не заполнено;0;Не заполнено;Автономное;Не заполнено;Не заполнено;Не заполнено;Не заполнено;43.477998;Не заполнено;192.4;43.608689;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Нет данных;Нет данных;Не заполнено;Не заполнено;Не заполнено;270.0;Многоквартирный дом;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;1937;Да
6659315;г. Нальчик, ул. Свободы, д. 11;;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Нет данных;Не заполнено;Не заполнено;Не заполнено;0;Не заполнено;Автономное;Не заполнено;Не заполнено;Не заполнено;Не заполнено;43.477998;Не заполнено;233.8;43.608689;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Нет данных;Нет данных;Не заполнено;Не заполнено;Не заполнено;325.1;Многоквартирный дом;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;1934;Да
6659289;г. Нальчик, ул. Свободы, д. 13;;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Нет данных;Не заполнено;Не заполнено;Не заполнено;0;Не заполнено;Автономное;Не заполнено;Не заполнено;Не заполнено;Не заполнено;43.477998;Не заполнено;217.2;43.608689;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Нет данных;Нет данных;Не заполнено;Не заполнено;Не заполнено;300.5;Многоквартирный дом;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;1925;Да
6659301;г. Нальчик, ул. Свободы, д. 16;;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Нет данных;Не заполнено;Не заполнено;Не заполнено;0;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;43.477998;Не заполнено;152.1;43.608689;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Нет данных;Нет данных;Не заполнено;Не заполнено;Не заполнено;213.5;Многоквартирный дом;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;1917;Да
6658296;г. Нальчик, ул. Свободы, д. 34;;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Нет данных;Не заполнено;Не заполнено;Не заполнено;0;Не заполнено;Автономное;Не заполнено;Не заполнено;Не заполнено;Не заполнено;43.478691;Не заполнено;114.5;43.610539;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Нет данных;Нет данных;Не заполнено;Не заполнено;Не заполнено;148.5;Многоквартирный дом;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;1937;Да
